Time (s),Setpoint (turns),Encoder Position (turns)
1.681152105331421,1.6984264081584801,1.8173105716705322
1.6971452236175537,1.6676131077963312,1.7904579639434814
1.7131426334381104,1.6363899596599365,1.7567485570907593
1.729132890701294,1.604799104516139,1.7266027927398682
1.7452304363250732,1.572631034949325,1.6974295377731323
1.7612111568450928,1.540354174596338,1.6671401262283325
1.777202844619751,1.5077342261938143,1.633455753326416
1.7931647300720215,1.4748754255639942,1.6005915403366089
1.809152603149414,1.441683762286076,1.5689738988876343
1.8251597881317139,1.4081928753338941,1.538674235343933
1.8411951065063477,1.374404387456571,1.5021915435791016
1.857154130935669,1.3405606515090076,1.4699004888534546
1.8731436729431152,1.3064574609422634,1.4373195171356201
1.889146327972412,1.27215267030574,1.4036877155303955
1.905134916305542,1.23772619411523,1.3676466941833496
1.9211525917053223,1.203106692424165,1.333178997039795
1.9371321201324463,1.1684613968085418,1.3012300729751587
1.9531357288360596,1.1336774394949782,1.2650930881500244
1.969130516052246,1.098848156045239,1.229426622390747
1.9851393699645996,1.063945698900573,1.195591926574707
2.001133441925049,1.0290549924001398,1.1613996028900146
2.0171475410461426,0.9941221699504529,1.1243269443511963
2.033144235610962,0.9592509347144392,1.0888433456420898
2.0491695404052734,0.9243631003539686,1.055635929107666
2.065152883529663,0.8896342346122922,1.019916296005249
2.0811538696289062,0.8549566266274267,0.983176052570343
2.097142219543457,0.820417806028045,0.9494150876998901
2.1131479740142822,0.7859747601191948,0.9154723882675171
2.1291263103485107,0.7517455129321371,0.8787409663200378
2.145148277282715,0.7175997794599391,0.8437283635139465
2.1612257957458496,0.6835355442887566,0.8105887174606323
2.177183151245117,0.6499453033975758,0.7768186330795288
2.1931657791137695,0.6165421777785318,0.7395980358123779
2.2091658115386963,0.5833646571937535,0.7073578238487244
2.2251505851745605,0.5505014362576478,0.6746433973312378
2.241154432296753,0.5179028017550033,0.6398085355758667
2.2571499347686768,0.4856454798783465,0.6050547361373901
2.2731833457946777,0.4536575488949587,0.5722630023956299
2.2891621589660645,0.42214317332879064,0.5420281291007996
2.305152654647827,0.39099006446771223,0.5057483315467834
2.321131467819214,0.3602633651753108,0.47404253482818604
2.3371524810791016,0.32988007309855194,0.44380420446395874
2.353156566619873,0.29997251367641903,0.4135271906852722
2.369159460067749,0.2705294318325477,0.38056957721710205
2.385180711746216,0.24153424490246378,0.3490772843360901
2.4011659622192383,0.21310281734808184,0.32003486156463623
2.417158365249634,0.18517499939893853,0.29319190979003906
2.4331605434417725,0.15776467127529453,0.2604333162307739
2.449124336242676,0.13097013342227815,0.23102784156799316
2.46512508392334,0.10468178912758763,0.20500731468200684
2.481187582015991,0.07888087749919145,0.1780846118927002
2.4972078800201416,0.05375177119525346,0.14989596605300903
2.5131657123565674,0.029336162664279908,0.12138456106185913
2.5291688442230225,0.005483617244128082,0.09468555450439453
2.545180320739746,-0.017732530859976628,0.07071948051452637
2.5611672401428223,-0.04025091899039698,0.04902380704879761
2.5771656036376953,-0.06210884548275442,0.022302746772766113
2.593170166015625,-0.08328421503374511,-0.004579007625579834
2.609178304672241,-0.10375953840755808,-0.02562868595123291
2.625171422958374,-0.12349886230732347,-0.045031458139419556
2.6411662101745605,-0.14251121935367153,-0.06591129302978516
2.6571784019470215,-0.1608019851408465,-0.08708426356315613
2.6731765270233154,-0.1783234302905336,-0.10922428965568542
2.6891815662384033,-0.1950879621641541,-0.13041478395462036
2.7051825523376465,-0.21107329904699723,-0.1500646471977234
2.7211875915527344,-0.22627743577408946,-0.1662326157093048
2.7371809482574463,-0.2406763898004649,-0.1809532642364502
2.7531960010528564,-0.2542903542493501,-0.194700688123703
2.769213914871216,-0.2670928531615262,-0.21116754412651062
2.785233736038208,-0.27907465514581226,-0.23137414455413818
2.8012120723724365,-0.2901987992625971,-0.2488415539264679
2.8172035217285156,-0.3004984738912685,-0.2615765929222107
2.8331897258758545,-0.30995474696381925,-0.27039483189582825
2.849189519882202,-0.3185721296866041,-0.27817246317863464
2.865187168121338,-0.32633579839083104,-0.2869361340999603
2.8811845779418945,-0.33324196693491004,-0.29758089780807495
2.897183895111084,-0.33928706585054436,-0.3083925247192383
2.913191556930542,-0.3444688774911749,-0.3176860213279724
2.929185152053833,-0.3487773413125703,-0.3266036808490753
2.9451911449432373,-0.3522169986772137,-0.33574992418289185
2.961186647415161,-0.35478060407808165,-0.34307220578193665
2.977203607559204,-0.3564707563100377,-0.3481866121292114
2.993198871612549,-0.35728185457677075,-0.3517912030220032
3.009193181991577,-0.3572163001519029,-0.35439369082450867
3.0251872539520264,-0.35627422947095855,-0.35632938146591187
3.0412065982818604,-0.354452677483642,-0.3575550317764282
3.0572447776794434,-0.3517499031950075,-0.35816189646720886
3.073215961456299,-0.3481860269040193,-0.35815200209617615
3.0892069339752197,-0.34374780070128236,-0.3580181300640106
3.105207681655884,-0.33843839269220666,-0.35767173767089844
3.1211979389190674,-0.3322679348089953,-0.3567759692668915
3.13720703125,-0.325228335729601,-0.35524216294288635
3.1532042026519775,-0.3173370049735396,-0.3530084192752838
