timestamp,motor_commanded_torque,motor_encoder_torque,motor_encoder_torque_target,motor_encoder_angle,motor_encoder_velocity,imu_dt,imu_dthetax,imu_dthetay,imu_dthetaz,imu_dvelx,imu_dvely,imu_dvelz,imu_ang_velx,imu_ang_vely,imu_ang_velz,imu_lin_accelx,imu_lin_accely,imu_lin_accelz,ins_theta,ins_phi,ins_psi
1.32558e+06,-0.18937,-0.184052,-0.18703,-5.84032,-0.00195313,0.014,2.78697e-06,-3.88361e-05,4.14606e-05,0.00998408,-0.0282829,-0.132581,0.000199069,-0.00277401,0.00296147,0.713149,-2.02021,-9.47007,0.202814,0.0772187,-3.05382
1.32568e+06,-0.190298,-0.181206,-0.187384,-5.84034,0.00199195,0.014,-1.78474e-05,0.000336082,2.52296e-06,0.0108764,-0.028194,-0.133427,-0.00127482,0.0240059,0.000180212,0.776887,-2.01385,-9.53051,0.202856,0.079049,-3.05382
1.32578e+06,-0.190357,-0.197244,-0.190247,-5.84035,-0.000846713,0.014,6.75044e-05,0.000505413,3.65995e-05,0.0110437,-0.0274561,-0.134129,0.00482174,0.0361009,0.00261425,0.788834,-1.96115,-9.58063,0.203006,0.0824651,-3.05344
1.32588e+06,-0.190162,-0.181599,-0.190702,-5.84035,0.00715149,0.014,1.6424e-05,0.000740702,-0.000140876,0.0119527,-0.0288572,-0.132864,0.00117314,0.0529073,-0.0100626,0.853766,-2.06123,-9.4903,0.202904,0.0865284,-3.0538
1.32598e+06,-0.189295,-0.193962,-0.192241,-5.84037,-0.0090498,0.014,-8.75441e-07,0.000619922,-0.000118536,0.0120877,-0.0271748,-0.132833,-6.25315e-05,0.0442801,-0.00846683,0.863404,-1.94106,-9.48806,0.202858,0.0909196,-3.0539
1.32608e+06,-0.19134,-0.191102,-0.190774,-5.84024,-0.00232937,0.014,-1.94288e-05,0.000207777,-7.77524e-06,0.0135946,-0.0300858,-0.132802,-0.00138777,0.0148412,-0.000555374,0.97104,-2.14899,-9.48588,0.202693,0.0938316,-3.05432
1.32618e+06,-0.189329,-0.198602,-0.191752,-5.84016,0.0014816,0.014,6.35944e-05,-9.40085e-05,0.000137493,0.0135355,-0.0320329,-0.131287,0.00454246,-0.00671489,0.0098209,0.966824,-2.28806,-9.37767,0.202735,0.093523,-3.05436
1.32628e+06,-0.189229,-0.186953,-0.189745,-5.84017,-0.00422927,0.014,-8.72119e-06,7.10337e-05,-2.44665e-05,0.0132667,-0.0282829,-0.132171,-0.000622942,0.00507384,-0.00174761,0.94762,-2.02021,-9.44078,0.202768,0.0935123,-3.05415
1.32638e+06,-0.189485,-0.189517,-0.190661,-5.84021,-0.00210958,0.014,-5.87362e-06,1.4783e-06,7.198e-05,0.0129324,-0.0275555,-0.132565,-0.000419545,0.000105593,0.00514143,0.923746,-1.96825,-9.46892,0.202783,0.0937943,-3.05399
1.32648e+06,-0.190863,-0.202253,-0.189056,-5.84026,-0.00905352,0.014,-6.04794e-06,3.17882e-05,-8.25923e-06,0.0130178,-0.0283057,-0.133224,-0.000431995,0.00227059,-0.000589945,0.929844,-2.02184,-9.51597,0.202821,0.0944617,-3.05411
1.32658e+06,-0.190346,-0.182641,-0.189043,-5.84027,-0.00372262,0.014,1.57517e-05,0.000391478,-5.53689e-05,0.0129704,-0.0268638,-0.133738,0.00112512,0.0279627,-0.00395492,0.926454,-1.91884,-9.55273,0.202946,0.0963358,-3.05379
1.32668e+06,-0.19362,-0.190237,-0.19134,-5.84027,-0.00704558,0.014,6.91605e-05,-0.000154576,8.33491e-05,0.0144284,-0.0263849,-0.137505,0.00494003,-0.0110411,0.00595351,1.0306,-1.88463,-9.82175,0.202837,0.0973991,-3.05378
1.32678e+06,-0.191171,-0.195323,-0.193568,-5.84029,0.000419901,0.014,0.000145113,-0.000302287,0.000115802,0.0126727,-0.0282463,-0.134236,0.0103652,-0.021592,0.00827157,0.905195,-2.01759,-9.58825,0.202796,0.0949492,-3.0539
1.32688e+06,-0.189824,-0.198289,-0.19118,-5.8403,0.00107929,0.014,1.76208e-05,-9.34813e-05,3.43209e-05,0.0124093,-0.0257059,-0.133223,0.00125863,-0.00667724,0.00245149,0.886381,-1.83614,-9.51592,0.202748,0.0930661,-3.05378
1.32698e+06,-0.194221,-0.205087,-0.190915,-5.84032,-0.00694871,0.014,-0.000195678,-0.00058579,0.000105173,0.0130705,-0.0280275,-0.137923,-0.013977,-0.0418422,0.00751233,0.933604,-2.00197,-9.85167,0.202036,0.0912411,-3.05399
1.32708e+06,-0.183153,-0.200172,-0.189815,-5.84036,-0.00115216,0.014,-0.000239744,0.00125616,-0.000514063,0.00676458,-0.0195361,-0.127591,-0.0171246,0.0897255,-0.0367187,0.483185,-1.39544,-9.11361,0.202712,0.0945903,-3.05354
1.32718e+06,-0.213742,-0.195945,-0.19403,-5.84045,-0.0280413,0.014,0.000337958,-0.00104289,-0.000217638,0.024995,-0.0356615,-0.1569,0.0241399,-0.0744922,-0.0155456,1.78536,-2.54725,-11.2071,0.202737,0.101612,-3.05525
1.32728e+06,-0.167583,-0.206134,-0.212754,-5.83991,-0.011393,0.014,0.000210005,-0.000171491,-0.000504089,0.00236518,-0.0113333,-0.120548,0.0150004,-0.0122494,-0.0360064,0.168941,-0.809521,-8.61056,0.203548,0.092447,-3.05281
1.32738e+06,-0.208764,-0.167403,-0.177289,-5.8395,0.000535387,0.014,0.000114559,-0.00112567,0.000465933,0.0170129,-0.0329336,-0.152443,0.00818282,-0.0804049,0.0332809,1.2152,-2.3524,-10.8888,0.203092,0.0934341,-3.05419
1.32748e+06,-0.184254,-0.219095,-0.196058,-5.83974,-0.0151667,0.014,6.31126e-06,0.000214933,-0.000366522,0.00754277,-0.0237029,-0.128178,0.000450804,0.0153523,-0.0261802,0.538769,-1.69306,-9.15558,0.203224,0.0883403,-3.05348
1.32758e+06,-0.188973,-0.192987,-0.186704,-5.83917,-0.000358675,0.014,4.08187e-05,2.75609e-05,0.000113273,0.01071,-0.0251348,-0.132236,0.00291562,0.00196864,0.00809094,0.765003,-1.79535,-9.44542,0.203236,0.0901688,-3.0539
1.32768e+06,-0.195234,-0.187105,-0.184656,-5.83922,0.00597805,0.014,-1.872e-06,0.000334297,2.32398e-06,0.0136725,-0.0302006,-0.137757,-0.000133714,0.0238783,0.000165999,0.976608,-2.15718,-9.8398,0.203088,0.0930896,-3.05433
1.32778e+06,-0.196493,-0.193153,-0.193987,-5.83925,-0.0089939,0.014,-7.21385e-05,-0.000303268,3.6663e-05,0.0140037,-0.0280225,-0.140144,-0.00515275,-0.021662,0.00261878,1.00026,-2.00161,-10.0103,0.20299,0.0930485,-3.05419
1.32788e+06,-0.190715,-0.196816,-0.192756,-5.83921,0.00221922,0.014,-2.00227e-05,-0.000620707,6.01369e-05,0.0117273,-0.0280242,-0.133388,-0.00143019,-0.0443362,0.00429549,0.837666,-2.00173,-9.52768,0.203135,0.0890266,-3.05416
1.32798e+06,-0.190475,-0.200368,-0.189853,-5.83921,0.00135868,0.014,-3.94086e-05,-0.000262985,1.05445e-05,0.0123074,-0.0270505,-0.133274,-0.0028149,-0.0187846,0.00075318,0.8791,-1.93218,-9.51959,0.20315,0.0865561,-3.05406
1.32808e+06,-0.188447,-0.197909,-0.193123,-5.83919,-0.00584603,0.014,-1.7181e-06,-0.000390035,0.000113992,0.0110147,-0.0264472,-0.131466,-0.000122721,-0.0278597,0.0081423,0.786764,-1.88909,-9.3904,0.203205,0.083718,-3.05404
1.32818e+06,-0.190648,-0.182235,-0.187871,-5.83923,-0.00145764,0.014,-9.7492e-06,-2.80071e-05,-6.07969e-05,0.0113358,-0.0275003,-0.133533,-0.000696371,-0.00200051,-0.00434264,0.809699,-1.96431,-9.53808,0.203162,0.0829753,-3.05408
1.32828e+06,-0.191197,-0.192499,-0.190471,-5.83921,-0.00168488,0.014,-1.54227e-05,9.5388e-05,-7.37875e-07,0.0112709,-0.0270316,-0.13425,-0.00110162,0.00681343,-5.27054e-05,0.805062,-1.93083,-9.58928,0.203201,0.0835541,-3.05404
1.32838e+06,-0.190218,-0.180201,-0.191495,-5.83923,-0.00927702,0.014,-2.68144e-06,5.7689e-05,-1.4781e-05,0.0113026,-0.0271834,-0.13339,-0.000191531,0.00412064,-0.00105579,0.807331,-1.94167,-9.52785,0.203186,0.0841044,-3.05406
1.32848e+06,-0.190827,-0.197947,-0.190741,-5.83921,-0.00483647,0.014,-4.90889e-06,3.43654e-05,1.32879e-05,0.0114376,-0.02735,-0.133853,-0.000350635,0.00245467,0.000949135,0.816973,-1.95357,-9.56091,0.203149,0.0845624,-3.05407
1.32858e+06,-0.191637,-0.176973,-0.189478,-5.83918,0.00688703,0.014,-2.33978e-05,6.60986e-05,-5.41998e-05,0.0116435,-0.0278041,-0.134158,-0.00167127,0.00472133,-0.00387141,0.831681,-1.98601,-9.58274,0.203031,0.0855144,-3.05405
1.32868e+06,-0.190793,-0.193116,-0.191594,-5.83923,-0.00295519,0.014,1.29276e-05,-0.00012758,2.41551e-05,0.0114207,-0.0276054,-0.133681,0.000923402,-0.00911285,0.00172536,0.815764,-1.97181,-9.54863,0.203075,0.0854359,-3.05377
1.32878e+06,-0.190463,-0.181837,-0.189903,-5.83924,0.0055422,0.014,1.4992e-05,-5.74266e-05,-1.51375e-05,0.0117005,-0.0272598,-0.133029,0.00107086,-0.0041019,-0.00108125,0.835751,-1.94713,-9.50209,0.203264,0.085215,-3.05409
1.32888e+06,-0.19082,-0.184321,-0.190301,-5.83923,-0.0020723,0.014,4.18839e-07,-3.06091e-05,-2.50671e-05,0.0118442,-0.0267515,-0.133789,2.9917e-05,-0.00218637,-0.00179051,0.846012,-1.91082,-9.55637,0.203243,0.0853015,-3.05394
1.32898e+06,-0.189755,-0.207821,-0.191124,-5.8392,0.00977784,0.014,2.49868e-05,1.25365e-05,-3.76227e-06,0.0111827,-0.0274221,-0.132055,0.00178477,0.000895462,-0.000268734,0.798766,-1.95872,-9.43248,0.20326,0.0853912,-3.0539
1.32908e+06,-0.190457,-0.195251,-0.188902,-5.83922,0.00555337,0.014,1.95923e-05,-6.56954e-05,6.07982e-05,0.012049,-0.0301153,-0.132362,0.00139945,-0.00469253,0.00434273,0.860639,-2.15109,-9.45446,0.203259,0.0855761,-3.05396
1.32918e+06,-0.188864,-0.188997,-0.189524,-5.83927,-0.00492215,0.014,-2.43742e-05,0.000208149,-7.21932e-05,0.0116034,-0.0285643,-0.131316,-0.00174101,0.0148678,-0.00515665,0.828812,-2.04031,-9.37972,0.203189,0.0862798,-3.05394
1.32928e+06,-0.191106,-0.191393,-0.190498,-5.83921,0.0108507,0.014,2.46704e-05,-0.000119337,0.000109911,0.0117504,-0.0279998,-0.132733,0.00176217,-0.00852409,0.00785081,0.839311,-1.99998,-9.4809,0.203244,0.0863518,-3.05391
1.32938e+06,-0.189843,-0.202878,-0.19057,-5.83926,-0.00961602,0.014,3.85787e-05,-0.000156819,0.000111697,0.0117234,-0.0297166,-0.132316,0.00275562,-0.0112013,0.00797838,0.837385,-2.12261,-9.45114,0.203197,0.0851627,-3.05406
1.32948e+06,-0.191019,-0.179453,-0.190087,-5.83926,0.000565201,0.014,-2.34518e-05,-0.000142598,4.40184e-05,0.0119428,-0.0294264,-0.133292,-0.00167513,-0.0101855,0.00314417,0.853058,-2.10189,-9.52086,0.203171,0.0840502,-3.05411
1.32958e+06,-0.191226,-0.190038,-0.191021,-5.83923,-0.000664141,0.014,7.62367e-07,-0.000502492,0.000139868,0.0114531,-0.0286023,-0.133755,5.44548e-05,-0.0358923,0.00999056,0.818078,-2.04302,-9.55392,0.203221,0.0812594,-3.05401
1.32968e+06,-0.189293,-0.200181,-0.191115,-5.83924,0.00559807,0.014,-1.30872e-05,-0.00037188,8.83773e-05,0.0102741,-0.0272762,-0.131696,-0.000934798,-0.0265628,0.00631266,0.733865,-1.9483,-9.40685,0.203184,0.0781065,-3.05381
1.32978e+06,-0.19151,-0.18519,-0.18878,-5.83926,0.00407815,0.014,-3.53735e-06,-0.000252868,1.23142e-05,0.0110776,-0.0290652,-0.133803,-0.000252668,-0.018062,0.000879589,0.791257,-2.07608,-9.55735,0.203148,0.0768042,-3.05389
1.32988e+06,-0.190793,-0.190691,-0.190055,-5.83924,0.00689819,0.014,-1.81488e-05,-0.00021355,-5.84503e-05,0.0103161,-0.0278709,-0.133179,-0.00129634,-0.0152536,-0.00417502,0.736862,-1.99078,-9.51277,0.203168,0.0756902,-3.05375
1.32998e+06,-0.193657,-0.196053,-0.190027,-5.83925,0.00524416,0.014,-5.21359e-05,-5.06928e-05,-0.000147873,0.0106419,-0.028664,-0.134022,-0.00372399,-0.00362091,-0.0105623,0.760134,-2.04743,-9.57299,0.203123,0.0759829,-3.05378
1.33008e+06,-0.193021,-0.186957,-0.189636,-5.83927,-0.00256032,0.014,-6.18484e-05,-8.42672e-05,-0.000119434,0.0101257,-0.0270567,-0.133553,-0.00441774,-0.00601908,-0.00853101,0.723264,-1.93262,-9.53948,0.203254,0.0765947,-3.05353
1.33018e+06,-0.189904,-0.183506,-0.188511,-5.83924,0.00243157,0.014,-1.84759e-05,-0.000153226,1.62794e-05,0.0107487,-0.02643,-0.132576,-0.00131971,-0.0109447,0.00116282,0.767765,-1.88785,-9.46975,0.203328,0.0765945,-3.05344
1.33028e+06,-0.192986,-0.185071,-0.188925,-5.83927,0.00210002,0.014,-2.84263e-05,-8.31923e-05,-3.81672e-05,0.0112568,-0.0272366,-0.135844,-0.00203045,-0.00594231,-0.00272623,0.80406,-1.94547,-9.70314,0.20332,0.0765645,-3.05344
1.33038e+06,-0.191703,-0.193903,-0.19296,-5.8393,-0.00665069,0.014,-2.08683e-05,-9.95251e-05,-1.98383e-05,0.0101337,-0.024417,-0.135385,-0.00149059,-0.00710893,-0.00141702,0.723834,-1.74407,-9.67038,0.203343,0.0758409,-3.05315
1.33048e+06,-0.193377,-0.180988,-0.192551,-5.83927,-0.0073585,0.014,9.88216e-06,-0.000208953,8.8099e-05,0.0101021,-0.0246076,-0.137237,0.000705869,-0.0149252,0.00629278,0.721582,-1.75768,-9.80261,0.203379,0.0749205,-3.05304
1.33058e+06,-0.193911,-0.194589,-0.191694,-5.83927,-0.00200898,0.014,-8.81014e-07,-3.86257e-06,-1.80072e-05,0.0103226,-0.025311,-0.137464,-6.29296e-05,-0.000275898,-0.00128623,0.737327,-1.80792,-9.81884,0.203373,0.0746131,-3.05304
1.33068e+06,-0.190815,-0.200425,-0.193041,-5.8393,-0.0117171,0.014,-1.96747e-05,3.5525e-05,-5.37662e-05,0.00977737,-0.0258808,-0.134271,-0.00140533,0.0025375,-0.00384044,0.698383,-1.84863,-9.59079,0.203432,0.0747246,-3.05288
1.33078e+06,-0.193538,-0.200244,-0.191203,-5.83925,0.0013624,0.014,-5.26622e-05,-0.000141411,7.9638e-05,0.0101364,-0.0265275,-0.135994,-0.00376158,-0.0101008,0.00568843,0.724032,-1.89482,-9.71383,0.203348,0.0746705,-3.05284
1.33088e+06,-0.191659,-0.178695,-0.192951,-5.83925,0.000401276,0.014,2.8568e-06,3.67739e-05,-2.88592e-05,0.0103539,-0.0272891,-0.134391,0.000204057,0.00262671,-0.00206137,0.739564,-1.94922,-9.59934,0.203349,0.074673,-3.05291
1.33098e+06,-0.189966,-0.203307,-0.192765,-5.83924,-0.00201644,0.014,4.92217e-05,-3.50971e-05,7.47579e-05,0.00973893,-0.0265585,-0.132759,0.00351584,-0.00250694,0.00533985,0.695638,-1.89703,-9.48281,0.203393,0.0743272,-3.05271
1.33108e+06,-0.191958,-0.196249,-0.189967,-5.83925,0.00232725,0.014,4.72345e-06,-4.22387e-05,6.61337e-05,0.010812,-0.0291219,-0.13422,0.00033739,-0.00301705,0.00472384,0.772286,-2.08013,-9.58715,0.20335,0.074173,-3.05278
1.33118e+06,-0.190478,-0.166568,-0.191965,-5.83928,-0.00449003,0.014,-2.04824e-06,7.57454e-05,-6.28793e-06,0.00967024,-0.0283869,-0.133038,-0.000146303,0.00541038,-0.000449138,0.690731,-2.02763,-9.50274,0.203324,0.0741176,-3.05271
1.33128e+06,-0.19148,-0.191522,-0.191604,-5.83925,-0.00324578,0.014,-4.91396e-05,-0.000111133,7.13315e-05,0.0103392,-0.0277819,-0.134177,-0.00350997,-0.00793805,0.00509511,0.738514,-1.98442,-9.58406,0.203248,0.0741069,-3.05266
1.33138e+06,-0.191528,-0.176207,-0.190262,-5.83927,-0.00683324,0.014,-7.78498e-05,5.55321e-05,-3.61382e-05,0.01033,-0.027634,-0.134389,-0.0055607,0.00396658,-0.0025813,0.737854,-1.97386,-9.5992,0.20318,0.0743965,-3.05268
1.33148e+06,-0.189934,-0.184734,-0.192428,-5.83927,-5.69296e-05,0.014,3.30461e-05,-2.85734e-05,2.70033e-05,0.00975412,-0.0266162,-0.132789,0.00236044,-0.00204096,0.00192881,0.696723,-1.90116,-9.48496,0.20331,0.0741251,-3.05257
1.33158e+06,-0.191742,-0.19386,-0.190284,-5.83925,0.00818714,0.014,5.78557e-05,-2.22154e-05,4.57634e-05,0.0105344,-0.0280466,-0.133946,0.00413255,-0.00158681,0.00326882,0.752455,-2.00333,-9.56758,0.203325,0.0741164,-3.05266
1.33168e+06,-0.190435,-0.204693,-0.191743,-5.83927,-0.00619621,0.014,4.81283e-05,5.08062e-05,-8.07966e-06,0.0101751,-0.0286758,-0.132896,0.00343773,0.00362902,-0.000577119,0.726791,-2.04827,-9.49256,0.203412,0.0740383,-3.05263
1.33178e+06,-0.191726,-0.187289,-0.191977,-5.83925,0.00322878,0.014,2.6044e-06,-5.57928e-05,7.03569e-05,0.00977186,-0.0277321,-0.134207,0.000186029,-0.0039852,0.0050255,0.69799,-1.98086,-9.58621,0.203398,0.0738032,-3.05255
1.33188e+06,-0.191614,-0.192302,-0.191377,-5.83927,-0.00828982,0.014,-1.64498e-05,3.8057e-05,-1.26082e-05,0.0106701,-0.0271222,-0.134557,-0.00117499,0.00271835,-0.000900582,0.762151,-1.9373,-9.61124,0.20333,0.073886,-3.0526
1.33198e+06,-0.192176,-0.193194,-0.192369,-5.83927,-0.00956014,0.014,9.25339e-06,4.54544e-05,-1.00701e-05,0.00965869,-0.0273259,-0.135261,0.000660956,0.00324674,-0.000719294,0.689906,-1.95185,-9.66151,0.203369,0.0741536,-3.05256
1.33208e+06,-0.192071,-0.190527,-0.191292,-5.83925,0.00187651,0.014,-1.34114e-05,-5.06258e-06,7.4244e-07,0.0102349,-0.0273449,-0.132742,-0.000957958,-0.000361613,5.30314e-05,0.731064,-1.9532,-9.48161,0.203332,0.0744556,-3.05257
1.33218e+06,-0.190421,-0.190858,-0.190368,-5.83924,0.00775502,0.014,-6.675e-07,8.49773e-05,-7.28532e-06,0.0103548,-0.0280555,-0.132421,-4.76786e-05,0.0060698,-0.00052038,0.739629,-2.00396,-9.45863,0.203349,0.0750151,-3.05256
1.33228e+06,-0.189929,-0.201477,-0.191107,-5.83927,-0.00712379,0.014,1.73202e-05,0.000101564,8.74246e-06,0.010499,-0.0276392,-0.13285,0.00123716,0.00725455,0.000624461,0.749931,-1.97423,-9.4893,0.203404,0.075704,-3.05251
1.33238e+06,-0.191995,-0.182814,-0.190251,-5.83924,0.00423089,0.014,1.8668e-06,2.48326e-05,2.65153e-05,0.010696,-0.028246,-0.134237,0.000133343,0.00177376,0.00189395,0.764003,-2.01757,-9.58838,0.203374,0.0762761,-3.05254
1.33248e+06,-0.190867,-0.184089,-0.191732,-5.83926,-0.000351222,0.014,-6.24578e-06,2.32285e-05,-3.81561e-06,0.0102449,-0.0278044,-0.13326,-0.000446127,0.00165918,-0.000272544,0.731779,-1.98603,-9.51855,0.203394,0.0764411,-3.0525
1.33258e+06,-0.190389,-0.180881,-0.190723,-5.83926,-0.00588327,0.014,6.66816e-06,3.24308e-05,-4.95396e-06,0.010486,-0.0282032,-0.132815,0.000476297,0.00231648,-0.000353854,0.749,-2.01452,-9.48679,0.203417,0.0768147,-3.05254
1.33268e+06,-0.190179,-0.184091,-0.190457,-5.83926,-0.00276893,0.014,-2.41287e-06,4.6993e-05,3.41334e-05,0.0105988,-0.0283955,-0.132407,-0.000172348,0.00335664,0.0024381,0.757057,-2.02825,-9.45766,0.203395,0.0771324,-3.05251
1.33278e+06,-0.190547,-0.180572,-0.19115,-5.83925,-0.00378966,0.014,9.90585e-07,5.51737e-05,5.02788e-05,0.0106066,-0.0280347,-0.13292,7.07561e-05,0.00394098,0.00359134,0.757612,-2.00248,-9.49426,0.203414,0.0774403,-3.05252
1.33288e+06,-0.19223,-0.183606,-0.191333,-5.83925,0.00373542,0.014,-8.22852e-06,7.34805e-05,2.17296e-05,0.0107989,-0.0272329,-0.134679,-0.000587751,0.00524861,0.00155212,0.771351,-1.94521,-9.61992,0.203406,0.0779225,-3.05254
1.33298e+06,-0.191165,-0.186987,-0.192232,-5.83925,0.00641391,0.014,-7.66577e-06,9.00027e-05,-1.75553e-05,0.0105255,-0.0272272,-0.134313,-0.000547555,0.00642876,-0.00125395,0.75182,-1.9448,-9.59379,0.203371,0.0784809,-3.05256
1.33308e+06,-0.192169,-0.184695,-0.191901,-5.83926,-0.00161782,0.014,9.06866e-06,1.28395e-05,-4.84679e-06,0.0109587,-0.0280554,-0.13461,0.000647762,0.000917108,-0.000346199,0.782766,-2.00396,-9.61503,0.203361,0.07904,-3.05267
1.33318e+06,-0.190978,-0.178605,-0.191619,-5.83925,0.00274821,0.014,-7.04201e-06,-5.30341e-05,5.61949e-06,0.0108358,-0.0278252,-0.133151,-0.000503001,-0.00378815,0.000401392,0.773984,-1.98751,-9.51079,0.203377,0.0788912,-3.05267
1.33328e+06,-0.191497,-0.191613,-0.191321,-5.83926,-0.000138887,0.014,-1.44573e-05,-3.00808e-05,2.45447e-05,0.01083,-0.0272957,-0.133941,-0.00103266,-0.00214863,0.00175319,0.773568,-1.94969,-9.56724,0.203353,0.0786868,-3.05263
1.33338e+06,-0.191682,-0.19257,-0.192168,-5.83926,-0.00335754,0.014,-1.19266e-05,-6.25914e-05,5.05901e-05,0.0106121,-0.0261375,-0.134511,-0.0008519,-0.00447081,0.00361358,0.758004,-1.86697,-9.60794,0.203381,0.0782314,-3.0526
1.33348e+06,-0.192393,-0.187445,-0.191984,-5.83929,-0.00513451,0.014,1.09477e-05,-4.20633e-05,2.7553e-05,0.0108393,-0.026575,-0.135262,0.000781981,-0.00300452,0.00196807,0.774233,-1.89821,-9.66159,0.203384,0.0779398,-3.05266
1.33358e+06,-0.190416,-0.197237,-0.192648,-5.83926,0.00243156,0.014,-1.94013e-06,4.2013e-07,2.08032e-05,0.0101204,-0.026502,-0.13308,-0.000138581,3.00093e-05,0.00148594,0.722887,-1.893,-9.5057,0.20342,0.0775165,-3.05263
1.33368e+06,-0.191273,-0.200917,-0.190653,-5.83927,-0.00935154,0.014,1.21367e-05,-3.32453e-05,9.17671e-05,0.0106513,-0.0275287,-0.13395,0.000866909,-0.00237466,0.00655479,0.760804,-1.96633,-9.56784,0.203416,0.0773876,-3.05267
1.33378e+06,-0.192047,-0.183658,-0.191275,-5.83926,-0.00405045,0.014,1.49035e-06,8.14117e-06,5.63759e-06,0.0111857,-0.0285867,-0.134352,0.000106453,0.000581512,0.000402685,0.798978,-2.04191,-9.59659,0.203364,0.0774766,-3.05282
1.33388e+06,-0.191708,-0.198288,-0.192744,-5.83925,0.00147415,0.014,7.64066e-07,-0.000220733,4.80915e-05,0.0107767,-0.0276597,-0.133972,5.45761e-05,-0.0157667,0.00343511,0.769766,-1.97569,-9.56942,0.20339,0.076506,-3.05272
1.33398e+06,-0.192529,-0.20062,-0.192161,-5.83925,-7.92921e-05,0.014,-1.00716e-06,-0.000284469,3.3135e-05,0.0104244,-0.027329,-0.135031,-7.19398e-05,-0.0203192,0.00236679,0.744599,-1.95207,-9.6451,0.203382,0.0748884,-3.05273
1.33408e+06,-0.193565,-0.192413,-0.191671,-5.83928,-0.006945,0.014,1.32241e-06,-0.000587924,9.2036e-05,0.0108589,-0.0278083,-0.136301,9.44576e-05,-0.0419946,0.006574,0.775638,-1.98631,-9.73582,0.203406,0.0720303,-3.05275
1.33418e+06,-0.183959,-0.185035,-0.192231,-5.83926,0.00474496,0.014,2.16094e-08,0.000495266,-0.000124131,0.00700036,-0.0200233,-0.126943,1.54353e-06,0.0353762,-0.00886648,0.500025,-1.43023,-9.06736,0.2034,0.071375,-3.05223
1.33428e+06,-0.199153,-0.196544,-0.186936,-5.8392,9.95171e-05,0.014,-3.16219e-07,-8.78385e-05,0.000218947,0.0106915,-0.027461,-0.138747,-2.25871e-05,-0.00627417,0.0156391,0.763681,-1.9615,-9.91046,0.203338,0.0745808,-3.05256
1.33438e+06,-0.194744,-0.197881,-0.195924,-5.83928,0.00943137,0.014,-1.21385e-05,-0.00037074,8.27066e-05,0.0132899,-0.0308637,-0.135508,-0.000867036,-0.0264814,0.00590762,0.949275,-2.20455,-9.67914,0.203123,0.0735057,-3.05294
1.33448e+06,-0.188772,-0.179382,-0.192995,-5.83923,0.0115771,0.014,-0.000145258,-0.000166973,-0.00015611,0.00906374,-0.0273231,-0.130407,-0.0103756,-0.0119266,-0.0111507,0.64741,-1.95165,-9.3148,0.20323,0.0713732,-3.05255
1.33458e+06,-0.19302,-0.193635,-0.190324,-5.83925,-0.00443417,0.014,7.3894e-05,-0.000510037,8.0576e-05,0.00982083,-0.0279813,-0.135569,0.00527815,-0.0364312,0.00575543,0.701488,-1.99866,-9.6835,0.203248,0.0701813,-3.05256
1.33468e+06,-0.192108,-0.192976,-0.189017,-5.8393,0.00267369,0.014,-0.000101315,-0.000178086,-0.000138495,0.00999857,-0.0251734,-0.134842,-0.00723681,-0.0127204,-0.00989252,0.714183,-1.7981,-9.6316,0.20324,0.0686399,-3.05259
1.33478e+06,-0.191829,-0.191308,-0.191991,-5.83928,-0.00310797,0.014,-2.56555e-05,-8.5439e-05,-8.62349e-05,0.00908973,-0.0220977,-0.135424,-0.00183254,-0.00610278,-0.00615964,0.649266,-1.57841,-9.67315,0.203374,0.0685141,-3.05235
1.33488e+06,-0.192606,-0.185318,-0.191142,-5.83925,0.0066821,0.014,3.12299e-05,0.000157303,1.83998e-06,0.00891498,-0.0236969,-0.135603,0.00223071,0.0112359,0.000131427,0.636784,-1.69263,-9.68595,0.203481,0.0693953,-3.05225
1.33498e+06,-0.195224,-0.195824,-0.191022,-5.83929,-0.0051159,0.014,-7.02238e-06,6.88286e-05,-6.77493e-05,0.0104318,-0.0271174,-0.138171,-0.000501599,0.00491633,-0.00483923,0.745129,-1.93696,-9.86932,0.203399,0.0714089,-3.05251
1.33508e+06,-0.191091,-0.180391,-0.195225,-5.83927,-0.0090051,0.014,-1.71675e-05,0.000116802,-7.03654e-05,0.00938522,-0.0244543,-0.134654,-0.00122625,0.00834302,-0.0050261,0.670373,-1.74674,-9.61815,0.203484,0.0721323,-3.05233
1.33518e+06,-0.193149,-0.200263,-0.191424,-5.83924,0.00560177,0.014,1.02773e-05,-6.32968e-05,0.000130102,0.00993121,-0.0256267,-0.135757,0.000734095,-0.0045212,0.00929298,0.709372,-1.83048,-9.69692,0.203507,0.0724573,-3.05229
1.33528e+06,-0.192725,-0.183091,-0.192561,-5.83929,-0.00733989,0.014,9.58495e-06,0.000146309,3.33163e-05,0.00994178,-0.0262506,-0.135629,0.000684639,0.0104506,0.00237973,0.710127,-1.87504,-9.68778,0.20345,0.0726564,-3.05238
1.33538e+06,-0.193644,-0.193959,-0.19422,-5.83925,-0.0010516,0.014,2.87419e-05,-7.76676e-05,0.00010524,0.0102172,-0.0267811,-0.136283,0.002053,-0.00554768,0.00751712,0.729798,-1.91293,-9.73446,0.203468,0.0723579,-3.05237
